user id,user name,team name,preferred position,preferred position most played,jersey number,total_game_time,Succ Interceptions,Succ Interceptions Per 90,Total Possession retained,Possession Retained Per 90,Possession Retention Contribution,Crucial defensive actions,Crucial defensive actions Per 90,Succ Tackles,Succ Tackles Per 90,Tackle Accuracy,Total Pressure Attempted,Total Pressure Attempted Per 90,Pressure Contribution,Succ Ground duels,Ground Duels Per 90,Ground Duel Win rate,Succ Aerial duels,Ariel Duels Per 90,Aerial Duel Win rate,Succ Short pass,Short Passes Per 90,Short Pass Accuracy,Succ Long pass,Long Passes Per 90,Long Pass Accuracy,Succ Through Ball,Through Balls Per 90,Through Ball Accuracy,Succ Crosses,Crosses Per 90,Crossing Accuracy,Total Forward Passes,Total Forward Passes Per 90,Forward Pass Accuracy,Progressive passes,Progressive passes Per 90,Total Passes completed in final third,Passes completed in final third per 90,Total Progressive Passes received in final third,Progressive Passes received in final third per 90,Total Touches in final third,Touches in final third per 90,Total Successful Toches in final third,Successful Touches in final third per 90,Chances Created,Chances Created Per 90,Chance creation contribution,Total Assists,Total Assists Per 90,Total dribbles completed,Dribbles Completed Per 90,Total close shots on target,Total close shots on target Per 90,Close shot accuracy,Total Long Shot on target,Total Long Shot on target Per 90,Long Shot Accuracy,Total Headed shots on target,Total Headed shots on target Per 90,Attempts On Target Per 90,Headed shot accuracy,Goals from Close shot,Goals from Close shot Per 90,Goals from long shot,Goals from long shot Per 90,Maximum Sense Score,Minimum Sense Score,Average Sense Score,Maximum PP Score,Minimum PP Score,Absolute Score,Preferred Position Score,Overall Preferred Position Score,Total Saves,Goal Conceded,Goalkick Accuracy,Goalkeeper Throws Completed,Handling,Punches,Clearances,Successful Ball Carry Per 90,Ball Carry Accuracy,Goals from headed shot,Goals from headed shot Per 90
8783,Vishal R,Roots FC Super Division,"['CENTER FORWARD', 'ATTACKING MIDFIELDER', 'RIGHT WINGER', 'LEFT WINGER', 'STRIKER', 'CENTER BACK', 'CENTRAL MIDFIELDER']",CENTER FORWARD,['11'],1184,31,2.356418919,44,3.344594595,5.506883605,6,0.456081081,12,0.912162162,66.66666667,2,0.152027027,11.11111111,3,0.228040541,33.33333333,4,0.304054054,23.52941176,306,23.26013514,85.47486034,5,0.380067568,62.5,29,2.204391892,76.31578947,6,0.456081081,28.57142857,105,7.981418919,69.53642384,34,2.584459459,435,33.06587838,30,2.280405405,373,28.35304054,233,17.71114865,21,1.596283784,20.38834951,6,0.456081081,7,0.532094595,5,0.380067568,62.5,2,0.152027027,33.33333333,3,0.228040541,0.760135135,37.5,4,0.304054054,1,0.076013514,15.18,4.53,8.107857143,11.48,0.52,52.4,4.680714286,2.37,0,0,0,0,0,0,8,4.712837838,100,0,0
10439,C Lalremruata,Bangalore United FC,"['RIGHT WINGER', 'STRIKER']",RIGHT WINGER,['21'],225,1,0.4,3,1.2,1.704545455,0,0,2,0.8,33.33333333,0,0,0,0,0,0,0,0,0,47,18.8,79.66101695,0,0,0,2,0.8,33.33333333,0,0,0,12,4.8,60,4,1.6,35,14,3,1.2,55,22,31,12.4,4,1.6,28.57142857,1,0.4,1,0.4,1,0.4,33.33333333,0,0,0,0,0,0.4,0,1,0.4,0,0,7.83,4.22,5.603333333,3.59,0,4.08,1.826666667,2.42,0,0,0,0,0,0,1,2,100,0,0
10437,Brajesh Kumar,Students Union FC,['CENTER BACK'],CENTER BACK,['24'],315,16,4.571428571,20,5.714285714,11.62790698,15,4.285714286,4,1.142857143,100,0,0,0,1,0.285714286,50,3,0.857142857,75,118,33.71428571,95.93495935,0,0,0,23,6.571428571,82.14285714,0,0,0,65,18.57142857,87.83783784,21,6,20,5.714285714,0,0,14,4,8,2.285714286,2,0.571428571,3.50877193,0,0,0,0,1,0.285714286,50,0,0,0,0,0,0.285714286,0,1,0.285714286,0,0,15.27,8.92,11.515,6.67,3.56,15.4,5.115,4.89,0,0,0,0,0,0,10,1.428571429,100,0,0
10438,Yohan Eapen,Students Union FC,"['DEFENSIVE MIDFIELDER', 'LEFT FORWARD', 'CENTRAL MIDFIELDER', 'ATTACKING MIDFIELDER', 'RIGHT MIDFIELDER']",CENTRAL MIDFIELDER,['18'],126,0,0,6,4.285714286,2.803738318,2,1.428571429,6,4.285714286,100,0,0,0,0,0,0,0,0,0,34,24.28571429,87.17948718,1,0.714285714,33.33333333,0,0,0,0,0,0,13,9.285714286,65,1,0.714285714,55,39.28571429,2,1.428571429,43,30.71428571,34,24.28571429,3,2.142857143,4.918032787,1,0.714285714,1,0.714285714,0,0,0,1,0.714285714,100,0,0,0.714285714,0,0,0,0,0,12.57,4.46,9.248,10,3.97,6.98,6.868,8.06,0,0,0,0,0,0,0,5.714285714,100,0,0
10440,Nivrutti Sunil,Students Union FC,"['CENTRAL MIDFIELDER', 'DEFENSIVE MIDFIELDER', 'RIGHT WINGER', 'ATTACKING MIDFIELDER', 'RIGHT MIDFIELDER', 'LEFT MIDFIELDER', 'STRIKER']",CENTRAL MIDFIELDER,['30'],720,25,3.125,36,4.5,6.605504587,3,0.375,9,1.125,90,2,0.25,11.76470588,3,0.375,37.5,6,0.75,42.85714286,395,49.375,93.38061466,5,0.625,83.33333333,86,10.75,91.4893617,2,0.25,40,164,20.5,85.86387435,58,7.25,295,36.875,5,0.625,163,20.375,118,14.75,9,1.125,7.75862069,0,0,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.82,8.47,16.67416667,24.82,3.96,94.35,13.04666667,15.16,1,0,0,0,1,0,4,7,100,0,0
10443,Shlok Tiwari,Kodagu FC,"['STRIKER', 'CENTER FORWARD', 'CENTRAL MIDFIELDER']",CENTER FORWARD,['9'],1302,15,1.036866359,31,2.142857143,3.530751708,1,0.069124424,16,1.105990783,61.53846154,2,0.138248848,2.564102564,4,0.276497696,33.33333333,18,1.244239631,32.14285714,141,9.746543779,77.90055249,1,0.069124424,33.33333333,11,0.760368664,68.75,1,0.069124424,33.33333333,41,2.834101382,61.19402985,10,0.69124424,215,14.86175115,22,1.520737327,453,31.31336406,240,16.58986175,9,0.622119816,7.37704918,2,0.138248848,4,0.276497696,19,1.313364055,67.85714286,2,0.138248848,66.66666667,6,0.414746544,1.866359447,100,16,1.105990783,1,0.069124424,13.79,1.1,4.164375,12.21,0.49,33.69,2.62875,2.6,0,0,0,1,0,0,6,1.451612903,100,0,0
10442,Mohammed Musthaq,Kodagu FC,"['RIGHT SIDE BACK', 'CENTER BACK', 'LEFT SIDE BACK']",RIGHT SIDE BACK,['2'],337,7,1.869436202,12,3.204747774,2.298850575,4,1.068249258,5,1.335311573,100,1,0.267062315,1.388888889,0,0,0,1,0.267062315,50,54,14.42136499,88.52459016,0,0,0,6,1.602373887,100,1,0.267062315,100,27,7.210682493,87.09677419,12,3.204747774,30,8.011869436,0,0,25,6.676557864,9,2.403560831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,0,7.242222222,10.8,0,9.58,4.462222222,2.84,0,0,0,0,0,0,8,2.403560831,100,0,0
10441,Heiwanbha Dkhar,Kodagu FC,"['ATTACKING MIDFIELDER', 'RIGHT WINGER', 'LEFT WINGER', 'LEFT MIDFIELDER', 'CENTRAL MIDFIELDER', 'CENTER FORWARD']",ATTACKING MIDFIELDER,['11'],917,24,2.355507088,38,3.72955289,4.853128991,2,0.196292257,11,1.079607415,44,17,1.668484188,20,5,0.490730643,35.71428571,1,0.098146129,7.692307692,225,22.08287895,78.125,3,0.294438386,33.33333333,28,2.748091603,80,7,0.687022901,25,76,7.45910578,57.57575758,32,3.140676118,440,43.18429662,28,2.748091603,414,40.63249727,272,26.695747,12,1.177753544,11.00917431,3,0.294438386,19,1.864776445,2,0.196292257,50,7,0.687022901,35,1,0.098146129,0.981461287,100,1,0.098146129,1,0.098146129,16.37,4.67,7.842142857,16.37,3.1,55.25,6.292857143,6.09,0,0,0,0,0,0,8,4.711014177,100,1,0.098146129
10444,Elvis Nongtdu,Kodagu FC,"['RIGHT WINGER', 'LEFT WINGER', 'LEFT FORWARD', 'LEFT SIDE BACK', 'LEFT MIDFIELDER', 'LEFT WING BACK']",RIGHT WINGER,['7'],418,19,4.090909091,30,6.459330144,3.978779841,2,0.43062201,10,2.153110048,76.92307692,12,2.583732057,15.38461538,0,0,0,3,0.645933014,20,97,20.88516746,80.16528926,0,0,0,1,0.215311005,25,1,0.215311005,16.66666667,22,4.736842105,57.89473684,5,1.076555024,210,45.215311,31,6.674641148,295,63.51674641,160,34.44976077,12,2.583732057,12.12121212,3,0.645933014,6,1.291866029,2,0.43062201,66.66666667,1,0.215311005,50,0,0,0.645933014,0,0,0,0,0,49.5,2.19,11.15,45.5,0.67,16.06,6.667692308,3.79,0,0,0,0,0,0,4,2.799043062,100,0,0
8772,K R Shashwath,Roots FC Super Division,['LEFT WINGER'],LEFT WINGER,['12'],83,1,1.084337349,3,3.253012048,1.948051948,0,0,2,2.168674699,100,0,0,0,0,0,0,0,0,0,6,6.506024096,85.71428571,0,0,0,0,0,0,1,1.084337349,33.33333333,4,4.337349398,66.66666667,0,0,15,16.26506024,4,4.337349398,16,17.34939759,9,9.759036145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44,0,2.643333333,3.67,0,1.27,1.676666667,3.8,0,0,0,0,0,0,1,3.253012048,100,0,0
8775,Anirudh Mukunthan,Roots FC Super Division,"['ATTACKING MIDFIELDER', 'STRIKER', 'RIGHT WINGER', 'CENTER FORWARD', 'RIGHT FORWARD']",ATTACKING MIDFIELDER,['10'],769,19,2.2236671,45,5.266579974,6.164383562,5,0.585175553,22,2.574772432,57.89473684,6,0.702210663,30,3,0.351105332,37.5,4,0.468140442,21.05263158,177,20.71521456,76.95652174,4,0.468140442,44.44444444,29,3.394018205,80.55555556,3,0.351105332,27.27272727,69,8.075422627,62.72727273,27,3.159947984,235,27.50325098,10,1.170351105,243,28.43953186,152,17.7893368,4,0.468140442,4.347826087,0,0,4,0.468140442,6,0.702210663,66.66666667,2,0.234070221,25,1,0.117035111,1.053315995,50,3,0.351105332,0,0,27.2,2.44,8.24,24.1,0.69,35.2,5.802307692,6.87,0,0,0,0,0,0,6,2.2236671,100,0,0
10445,Hemanth Kumar,Students Union FC,"['RIGHT WING BACK', 'RIGHT SIDE BACK', 'LEFT WINGER', 'RIGHT WINGER', 'CENTRAL MIDFIELDER']",RIGHT WING BACK,['3'],505,18,3.207920792,25,4.455445545,4.789272031,7,1.247524752,7,1.247524752,43.75,1,0.178217822,6.666666667,3,0.534653465,42.85714286,1,0.178217822,33.33333333,126,22.45544554,82.35294118,1,0.178217822,50,17,3.02970297,80.95238095,1,0.178217822,9.090909091,24,4.277227723,52.17391304,7,1.247524752,135,24.05940594,25,4.455445545,210,37.42574257,132,23.52475248,6,1.069306931,5.555555556,0,0,3,0.534653465,0,0,0,3,0.534653465,75,0,0,0.534653465,0,0,0,0,0,11.76,0,7.638333333,8.96,0,25.07,4.655833333,5.33,0,0,0,0,0,0,3,7.128712871,100,0,0
10446,Andy Joey Laloo,Kodagu FC,"['CENTRAL MIDFIELDER', 'ATTACKING MIDFIELDER', 'DEFENSIVE MIDFIELDER', 'RIGHT WINGER', 'LEFT MIDFIELDER']",CENTRAL MIDFIELDER,['18'],670,37,4.970149254,47,6.313432836,6.25,9,1.208955224,9,1.208955224,42.85714286,1,0.134328358,1.282051282,3,0.402985075,50,8,1.074626866,66.66666667,204,27.40298507,84.29752066,2,0.268656716,66.66666667,36,4.835820896,70.58823529,0,0,0,94,12.62686567,71.21212121,31,4.164179104,170,22.8358209,0,0,98,13.1641791,60,8.059701493,3,0.402985075,2.912621359,0,0,3,0.402985075,0,0,0,2,0.268656716,50,0,0,0.268656716,0,0,0,0,0,25.86,0,11.52857143,21.14,0,59.78,10.22642857,12.49,0,0,0,0,0,0,9,1.074626866,100,0,0
10447,Yaruipam Awungshi,Bangalore United FC,"['RIGHT WING BACK', 'RIGHT SIDE BACK', 'CENTER BACK', 'CENTRAL MIDFIELDER']",CENTER BACK,['2'],1088,56,4.632352941,86,7.113970588,12.64705882,32,2.647058824,30,2.481617647,50,5,0.413602941,13.88888889,1,0.082720588,14.28571429,18,1.488970588,62.06896552,256,21.17647059,89.51048951,0,0,0,50,4.136029412,54.94505495,0,0,0,146,12.07720588,69.1943128,57,4.715073529,95,7.858455882,3,0.248161765,110,9.099264706,47,3.887867647,5,0.413602941,5.208333333,1,0.082720588,1,0.082720588,0,0,0,0,0,0,2,0.165441176,0.165441176,33.33333333,0,0,0,0,16.72,2.43,7.830769231,6.61,1.39,50.79,4.677692308,4.09,1,0,0,0,1,0,56,1.985294118,100,1,0.082720588
8778,Mohan  Bahadur B,Roots FC Super Division,"['CENTRAL MIDFIELDER', 'RIGHT SIDE BACK', 'RIGHT WING BACK']",RIGHT SIDE BACK,['2'],827,76,8.270858525,96,10.44740024,13.89290883,26,2.829504232,20,2.176541717,57.14285714,0,0,0,4,0.435308343,57.14285714,2,0.217654172,50,315,34.28053204,86.53846154,0,0,0,14,1.523579202,56,3,0.326481258,30,162,17.62998791,79.80295567,45,4.897218863,195,21.22128174,7,0.761789601,186,20.24183797,133,14.47400242,2,0.217654172,2.631578947,0,0,11,1.197097944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,10.09916667,9.62,0,54.47,6.165833333,7.99,0,0,0,0,0,0,25,3.700120919,100,0,0
10448,BUFC 12,Bangalore United FC,['CENTER FORWARD'],CENTER FORWARD,['12'],84,1,1.071428571,1,1.071428571,0.925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,87.5,0,0,0,3,3.214285714,75,0,0,0,6,6.428571429,75,2,2.142857143,5,5.357142857,2,2.142857143,10,10.71428571,7,7.5,1,1.071428571,3.703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46,0,2.73,1.22,0,0.96,0.61,1.14,0,0,0,0,0,0,0,0,0,0,0
10449,Palash Barber,Students Union FC,"['CENTER BACK', 'RIGHT SIDE BACK', 'LEFT SIDE BACK', 'STRIKER', 'RIGHT MIDFIELDER']",CENTER BACK,['6'],516,21,3.662790698,33,5.755813953,6.707317073,13,2.26744186,12,2.093023256,57.14285714,0,0,0,0,0,0,9,1.569767442,50,222,38.72093023,88.44621514,0,0,0,44,7.674418605,68.75,1,0.174418605,16.66666667,109,19.01162791,69.87179487,47,8.197674419,100,17.44186047,2,0.348837209,83,14.47674419,47,8.197674419,2,0.348837209,2.083333333,0,0,2,0.348837209,1,0.174418605,100,0,0,0,0,0,0.174418605,0,0,0,0,0,80,0,17.627,20,0,27.36,6.027,4.93,0,0,100,0,0,0,18,3.488372093,100,0,0
10474,Sarath Narayanam,Meg & Centre FC,"['GOALKEEPER', 'CENTRAL MIDFIELDER', 'ATTACKING MIDFIELDER', 'CENTER FORWARD']",CENTRAL MIDFIELDER,['31'],1365,29,1.912087912,40,2.637362637,4.82509047,6,0.395604396,10,0.659340659,58.82352941,2,0.131868132,4.651162791,2,0.131868132,50,2,0.131868132,40,245,16.15384615,80.06535948,7,0.461538462,46.66666667,41,2.703296703,33.06451613,6,0.395604396,37.5,153,10.08791209,52.57731959,64,4.21978022,470,30.98901099,17,1.120879121,386,25.45054945,260,17.14285714,16,1.054945055,11.94029851,9,0.593406593,4,0.263736264,3,0.197802198,75,3,0.197802198,18.75,2,0.131868132,0.527472527,28.57142857,3,0.197802198,2,0.131868132,26.27,3.16,7.035333333,26.27,1.17,91.4,6.728,4.13,52,8,50,7,36,16,16,3.362637363,100,1,0.065934066
10473,Niyas Nazar,Meg & Centre FC,"['RIGHT WINGER', 'CENTER BACK', 'STRIKER', 'LEFT SIDE BACK']",CENTER BACK,['5'],1185,71,5.392405063,96,7.291139241,13.69472183,36,2.734177215,23,1.746835443,65.71428571,6,0.455696203,13.95348837,4,0.303797468,50,20,1.518987342,60.60606061,143,10.86075949,88.81987578,1,0.075949367,100,32,2.430379747,59.25925926,0,0,0,103,7.82278481,75.18248175,38,2.886075949,80,6.075949367,7,0.53164557,160,12.15189873,79,6,3,0.227848101,3.529411765,0,0,1,0.075949367,1,0.075949367,20,1,0.075949367,20,5,0.379746835,0.53164557,33.33333333,0,0,0,0,10.78,2.04,6.219230769,6.39,0.3,47.88,4.020769231,4.25,1,0,0,1,1,0,84,0.987341772,100,2,0.151898734
10472,Shaik Muzeeb,Meg & Centre FC,"['CENTER FORWARD', 'RIGHT FORWARD', 'STRIKER', 'RIGHT WINGER', 'LEFT WINGER']",STRIKER,['10'],1040,28,2.423076923,43,3.721153846,6.25,7,0.605769231,9,0.778846154,47.36842105,8,0.692307692,30.76923077,3,0.259615385,21.42857143,4,0.346153846,6.557377049,136,11.76923077,82.42424242,4,0.346153846,57.14285714,10,0.865384615,90.90909091,2,0.173076923,50,33,2.855769231,66,14,1.211538462,260,22.5,45,3.894230769,476,41.19230769,279,24.14423077,12,1.038461538,10.43478261,0,0,10,0.865384615,14,1.211538462,77.77777778,6,0.519230769,66.66666667,7,0.605769231,2.336538462,70,11,0.951923077,1,0.086538462,11.71,2.68,5.159166667,11.71,0.4,33.97,3.335,3.09,0,0,0,0,0,0,1,3.201923077,100,4,0.346153846
10471,Rohith Soman,Meg & Centre FC,"['LEFT WINGER', 'RIGHT WINGER', 'CENTER FORWARD', 'STRIKER', 'RIGHT SIDE BACK', 'ATTACKING MIDFIELDER']",LEFT WINGER,['9'],437,10,2.059496568,20,4.118993135,2.762430939,1,0.205949657,9,1.853546911,50,2,0.411899314,4.87804878,6,1.235697941,37.5,6,1.235697941,33.33333333,54,11.12128146,78.26086957,0,0,0,4,0.823798627,66.66666667,5,1.029748284,38.46153846,16,3.295194508,50,6,1.235697941,140,28.83295195,13,2.677345538,203,41.80778032,127,26.15560641,8,1.647597254,7.272727273,2,0.411899314,14,2.883295195,2,0.411899314,33.33333333,1,0.205949657,100,0,0,0.61784897,0,0,0,0,0,19.11,0,5.783846154,16.71,0,15.03,4.105384615,3.09,0,0,0,0,0,0,3,1.853546911,100,0,0
10470,Anshaf ES,Meg & Centre FC,['CENTRAL MIDFIELDER'],CENTRAL MIDFIELDER,['20'],70,1,1.285714286,5,6.428571429,16.66666667,0,0,4,5.142857143,57.14285714,0,0,0,0,0,0,1,1.285714286,33.33333333,17,21.85714286,73.91304348,1,1.285714286,100,3,3.857142857,60,0,0,0,10,12.85714286,55.55555556,0,0,30,38.57142857,0,0,22,28.28571429,11,14.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13,7.13,7.13,7.13,7.13,4.99,7.13,7.13,0,0,0,0,0,0,1,0,0,0,0
10469,H Lalhmingchhuanga,Meg & Centre FC,"['CENTRAL MIDFIELDER', 'LEFT MIDFIELDER', 'LEFT WINGER', 'RIGHT WINGER', 'STRIKER']",RIGHT WINGER,['7'],989,40,3.640040445,65,5.915065723,10.20408163,5,0.455005056,18,1.6380182,69.23076923,10,0.910010111,23.80952381,6,0.546006067,40,10,0.910010111,50,236,21.47623862,83.68794326,4,0.364004044,50,45,4.095045501,75,2,0.182002022,11.11111111,97,8.827098079,65.98639456,31,2.821031345,450,40.95045501,31,2.821031345,411,37.40141557,265,24.11526795,15,1.365015167,13.63636364,6,0.546006067,5,0.455005056,2,0.182002022,40,2,0.182002022,20,1,0.091001011,0.455005056,25,0,0,0,0,22.77,3.47,7.82,13.16,1.14,50.28,5.082727273,3.62,0,0,0,0,0,0,11,3.913043478,100,0,0
10468,Yumnam Kishan Singh,Meg & Centre FC,"['CENTRAL MIDFIELDER', 'DEFENSIVE MIDFIELDER', 'ATTACKING MIDFIELDER', 'LEFT MIDFIELDER', 'RIGHT MIDFIELDER']",CENTRAL MIDFIELDER,['18'],1225,52,3.820408163,75,5.510204082,9.946949602,5,0.367346939,19,1.395918367,48.71794872,5,0.367346939,11.62790698,5,0.367346939,41.66666667,11,0.808163265,52.38095238,224,16.45714286,84.21052632,3,0.220408163,60,76,5.583673469,72.38095238,8,0.587755102,44.44444444,117,8.595918367,64.28571429,57,4.187755102,295,21.67346939,0,0,172,12.63673469,101,7.420408163,11,0.808163265,12.22222222,1,0.073469388,8,0.587755102,0,0,0,3,0.220408163,33.33333333,0,0,0.220408163,0,0,0,0,0,11.27,1.98,6.862142857,11.27,1.3,75.66,6.232142857,6.84,0,0,100,0,0,0,16,1.542857143,100,0,0
10466,Imnaakum Temsu,Meg & Centre FC,"['RIGHT SIDE BACK', 'RIGHT WING BACK', 'RIGHT WINGER', 'LEFT MIDFIELDER']",RIGHT SIDE BACK,['15'],1269,64,4.539007092,77,5.460992908,9.922680412,15,1.063829787,11,0.780141844,39.28571429,2,0.141843972,4.651162791,1,0.070921986,25,6,0.425531915,54.54545455,151,10.70921986,77.43589744,1,0.070921986,50,28,1.985815603,38.88888889,35,2.482269504,30.97345133,96,6.808510638,44.85981308,40,2.836879433,410,29.07801418,50,3.546099291,431,30.56737589,256,18.15602837,29,2.056737589,22.48062016,4,0.283687943,6,0.425531915,7,0.496453901,87.5,6,0.425531915,40,0,0,0.921985816,0,3,0.212765957,2,0.141843972,16.66,2.38,5.672857143,8.68,0.21,46.42,3.682857143,3.1,0,0,0,0,0,0,79,2.482269504,100,0,0
10465,Ayush,Meg & Centre FC,['CENTER BACK'],CENTER BACK,['4'],1111,69,5.589558956,86,6.96669667,11.94444444,37,2.99729973,16,1.296129613,64,1,0.081008101,3.703703704,3,0.243024302,60,20,1.620162016,62.5,148,11.98919892,86.04651163,0,0,0,42,3.402340234,39.25233645,1,0.081008101,16.66666667,106,8.586858686,54.35897436,45,3.645364536,120,9.720972097,3,0.243024302,194,15.71557156,101,8.181818182,3,0.243024302,2.4,0,0,1,0.081008101,1,0.081008101,50,5,0.405040504,62.5,2,0.162016202,0.648064806,25,0,0,0,0,11.98,4.79,7.285384615,6.17,1.35,50.2,4.341538462,4.6,0,0,0,0,0,0,102,2.916291629,100,2,0.162016202
10464,Deepak  Kumar,Meg & Centre FC,"['CENTER BACK', 'LEFT WING BACK', 'RIGHT WING BACK', 'RIGHT SIDE BACK', 'LEFT SIDE BACK']",RIGHT SIDE BACK,['6'],1030,51,4.45631068,59,5.155339806,9.175738725,20,1.747572816,6,0.524271845,35.29411765,2,0.174757282,7.692307692,4,0.349514563,80,7,0.611650485,58.33333333,190,16.60194175,92.23300971,1,0.087378641,50,24,2.097087379,57.14285714,0,0,0,108,9.436893204,75.52447552,30,2.621359223,80,6.990291262,3,0.262135922,62,5.417475728,34,2.970873786,0,0,0,0,0,0,0,0,0,0,1,0.087378641,50,0,0,0.087378641,0,0,0,0,0,12.09,1.33,6.13,5.69,1.33,37.67,3.6225,3.7,0,0,0,0,0,0,52,2.533980583,100,0,0
10463,Amal M,Meg & Centre FC,"['LEFT SIDE BACK', 'CENTRAL MIDFIELDER', 'ATTACKING MIDFIELDER', 'CENTER BACK', 'RIGHT SIDE BACK']",CENTER BACK,['22'],378,14,3.333333333,22,5.238095238,8.396946565,5,1.19047619,8,1.904761905,66.66666667,0,0,0,1,0.238095238,25,5,1.19047619,38.46153846,95,22.61904762,86.36363636,0,0,0,6,1.428571429,37.5,0,0,0,47,11.19047619,69.11764706,19,4.523809524,50,11.9047619,4,0.952380952,59,14.04761905,32,7.619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.19,2.62,7.75,6.64,2.21,13.93,3.67,3.56,0,0,0,0,0,0,16,1.428571429,100,0,0
10451,Siddharth Rana,FC Deccan,['GOALKEEPER'],GOALKEEPER,['1'],682,4,0.527859238,5,0.659824047,0.894454383,2,0.263929619,1,0.131964809,100,0,0,0,0,0,0,0,0,0,73,9.633431085,97.33333333,0,0,0,57,7.521994135,38.51351351,0,0,0,86,11.34897361,48.04469274,62,8.181818182,5,0.659824047,0,0,14,1.847507331,2,0.263929619,0,0,0,0,0,1,0.131964809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.52,5.38,9.89625,14.52,5.38,69.65,9.89625,10.21,104,20,96.42857143,62,70,34,17,0.131964809,100,0,0
10452,Muhammed Sanooth,FC Deccan,"['CENTER BACK', 'RIGHT SIDE BACK', 'LEFT SIDE BACK']",RIGHT SIDE BACK,['3'],813,41,4.538745387,59,6.531365314,12.74298056,19,2.103321033,18,1.992619926,60,0,0,0,5,0.553505535,83.33333333,8,0.885608856,57.14285714,115,12.73062731,87.78625954,0,0,0,16,1.771217712,50,1,0.110701107,20,67,7.41697417,70.52631579,19,2.103321033,35,3.874538745,1,0.110701107,57,6.3099631,28,3.099630996,0,0,0,0,0,2,0.221402214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,3.08,5.178888889,5.58,1.51,29.19,3.607777778,3.68,0,0,0,0,0,0,27,0.885608856,100,0,0
10453,Vinod R,FC Deccan,"['RIGHT SIDE BACK', 'DEFENSIVE MIDFIELDER', 'LEFT SIDE BACK', 'LEFT MIDFIELDER']",RIGHT SIDE BACK,"['6', '5']",720,35,4.375,51,6.375,8.629441624,19,2.375,16,2,69.56521739,1,0.125,11.11111111,6,0.75,75,5,0.625,50,112,14,80,0,0,0,10,1.25,55.55555556,1,0.125,11.11111111,58,7.25,64.44444444,17,2.125,20,2.5,3,0.375,36,4.5,13,1.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.38,1.69,6.393,9.28,1.33,32.63,5.067,4.02,0,0,0,0,0,0,24,2.25,100,0,0
10454,Chingthaipou,FC Deccan,"['CENTRAL MIDFIELDER', 'RIGHT SIDE BACK', 'RIGHT MIDFIELDER', 'LEFT MIDFIELDER', 'ATTACKING MIDFIELDER']",CENTRAL MIDFIELDER,"['8', '11']",1171,48,3.689154569,82,6.302305722,9.658421673,11,0.845431255,32,2.459436379,72.72727273,2,0.153714774,18.18181818,12,0.922288642,48,5,0.384286934,38.46153846,377,28.97523484,87.6744186,9,0.691716482,52.94117647,72,5.533731853,67.28971963,4,0.307429547,19.04761905,203,15.60204953,71.9858156,79,6.071733561,460,35.35439795,7,0.538001708,294,22.59607173,184,14.14175918,11,0.845431255,13.25301205,2,0.153714774,12,0.922288642,3,0.230572161,33.33333333,2,0.153714774,25,0,0,0.384286934,0,0,0,0,0,13.86,3.2,9.934285714,13.86,2.11,106.12,9.082142857,11.25,0,0,0,0,0,0,11,5.303159693,100,0,0
10461,M Arivoli,FC Deccan,"['CENTRAL MIDFIELDER', 'RIGHT WINGER', 'ATTACKING MIDFIELDER']",CENTRAL MIDFIELDER,['7'],88,0,0,2,2.045454545,2.197802198,0,0,2,2.045454545,66.66666667,0,0,0,0,0,0,0,0,0,10,10.22727273,55.55555556,0,0,0,2,2.045454545,50,0,0,0,4,4.090909091,28.57142857,3,3.068181818,10,10.22727273,0,0,8,8.181818182,4,4.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,2.7,3.825,2.7,1.26,2.1,1.98,2.26,0,0,0,0,0,0,1,0,0,0,0
